Solution 1,Solution 2,Cluster 1,Cluster 2,rand Similarity
26,40,0,0,0.5603189765458422
26,40,1,3,0.5540270278563834
26,40,2,1,0.5451192045877521
26,40,3,2,0.3906228103541471
26,41,0,3,0.5694968135626584
26,41,2,1,0.5675471895770788
26,41,1,2,0.5289187747781523
26,41,3,0,0.5216872357763214
26,42,1,0,0.561408311600534
26,42,3,2,0.5050418448456523
26,42,0,1,0.5050051021470667
26,42,2,3,0.4148914262178798
26,43,3,3,0.5500666021408516
26,43,2,1,0.549828888344499
26,43,0,0,0.5222744601173738
26,43,1,2,0.490933284530155
26,44,0,1,0.5603904660263251
26,44,1,2,0.5540270278563834
26,44,2,0,0.5449976715183528
26,44,3,3,0.3906228103541471
26,45,0,0,0.5718905694271534
26,45,1,1,0.5589942492355972
26,45,2,3,0.5269902066109269
26,45,3,2,0.5094397499710615
26,46,0,3,0.5698680592547396
26,46,2,1,0.5641192939873252
26,46,1,2,0.5574093220033018
26,46,3,0,0.49457306957653946
26,47,2,1,0.5704607297407085
26,47,1,2,0.5319627128093387
26,47,3,3,0.5196532132917805
26,47,0,0,0.43208466475997054
26,48,0,2,0.5667143389958759
26,48,2,1,0.5616675861702994
26,48,3,3,0.5220735213422282
26,48,1,0,0.5106666402885763
26,49,2,3,0.5948192375306603
26,49,0,2,0.5550508743985066
26,49,3,0,0.5465790351202428
26,49,1,1,0.49687610204908755
26,50,0,0,0.5744188876718997
26,50,1,2,0.5438642342580702
26,50,3,3,0.5377465187790101
26,50,2,1,0.3644050223554931
26,51,0,0,0.5519181429630465
26,51,1,2,0.5247077444403724
26,51,3,1,0.4894839259078815
26,51,2,3,0.3680872099186355
26,52,2,2,0.5861660529144934
26,52,0,1,0.54445914747452
26,52,3,0,0.5016891941544476
26,52,1,3,0.4329059522271198
26,53,0,2,0.5458384628325527
26,53,1,0,0.531492627713038
26,53,3,1,0.5040977263134516
26,53,2,3,0.4575989579594482
26,54,1,3,0.5614619334339148
26,54,0,2,0.5049677794959823
26,54,3,0,0.5046525668177593
26,54,2,1,0.4148914262178798
26,55,3,1,0.5542137614177958
26,55,0,0,0.553957798864488
26,55,2,2,0.5273465137054383
26,55,1,3,0.46859507514841237
26,56,2,0,0.5707888693180937
26,56,0,3,0.5703599983765575
26,56,1,2,0.521456205800706
26,56,3,1,0.46459813394612254
26,57,2,2,0.5669866659775699
26,57,0,3,0.5584183793529142
26,57,1,1,0.5556734283806918
26,57,3,0,0.4040031393250451
26,58,0,1,0.5777010005038509
26,58,1,3,0.5414172262807498
26,58,3,2,0.5151196941605001
26,58,2,0,0.46593700385057574
26,59,1,0,0.5600529993701506
26,59,0,3,0.5022971624058682
26,59,2,1,0.43431392665083157
26,59,3,2,0.4258910463291184
26,60,2,1,0.557111837779854
26,60,0,0,0.5317000789552496
26,60,3,2,0.48337698346168645
26,60,1,3,0.4311463096322308
26,61,3,3,0.5530423325651423
26,61,1,0,0.5453333649144415
26,61,0,2,0.5234631030709062
26,61,2,1,0.4473893908177744
26,62,2,1,0.5951037298579614
26,62,1,0,0.5671571512654503
26,62,0,3,0.5466524564424456
26,62,3,2,0.4706557791908962
26,63,2,0,0.5851051479072227
26,63,0,2,0.5437295636255388
26,63,3,3,0.5026923924420206
26,63,1,1,0.4329681001662236
26,64,0,1,0.550897626384
26,64,1,3,0.5219844932690353
26,64,2,0,0.5164066715037859
26,64,3,2,0.5130516778085344
26,65,0,0,0.5754778230592043
26,65,1,2,0.5365869537706167
26,65,3,1,0.5060814073368395
26,65,2,3,0.4461537961264812
26,66,2,2,0.5953265490473343
26,66,1,0,0.5671571512654503
26,66,0,3,0.5466524564424456
26,66,3,1,0.4703372367128915
26,67,0,3,0.5749167737786557
26,67,2,2,0.5646798630171622
26,67,1,0,0.5000082130126973
26,67,3,1,0.4911387219784089
26,68,2,0,0.5692571361934503
26,68,1,1,0.5002605523710266
26,68,0,3,0.5002331582533797
26,68,3,2,0.44766213029639734
26,69,0,1,0.550897626384
26,69,1,0,0.5200325326765416
26,69,2,2,0.5163810621808421
26,69,3,3,0.5130848821318518
26,70,0,0,0.5827879793892866
26,70,2,1,0.5564793719929823
26,70,3,2,0.5285548044474065
26,70,1,3,0.48807098404640237
26,71,2,1,0.5764356461214634
26,71,3,0,0.5418517734723713
26,71,1,2,0.5372404842502925
26,71,0,3,0.4280999181676159
26,72,3,2,0.5532504243020986
26,72,1,3,0.5469723138116921
26,72,0,1,0.5221744156414925
26,72,2,0,0.4473893908177744
26,73,2,3,0.5897399957950803
26,73,1,1,0.5571080062098026
26,73,3,2,0.47682372326269
26,73,0,0,0.47023246989892037
26,74,2,2,0.5939681785349479
26,74,0,3,0.5550878084495364
26,74,3,0,0.5465790351202428
26,74,1,1,0.49687610204908755
26,75,2,0,0.5756496290136469
26,75,3,1,0.5418425861743021
26,75,1,2,0.5372404842502925
26,75,0,3,0.4280999181676159
26,76,0,2,0.5762481502927362
26,76,1,0,0.5358757680575623
26,76,3,1,0.5065840080311861
26,76,2,3,0.4461537961264812
26,77,0,0,0.550897626384
26,77,1,2,0.5206824189272656
26,77,2,1,0.5164066715037859
26,77,3,3,0.5130848821318518
26,78,2,2,0.5708299379059419
26,78,0,1,0.5701064833140305
26,78,1,3,0.5289187747781523
26,78,3,0,0.5216872357763214
26,79,0,3,0.5694968135626584
26,79,2,2,0.5676655490794223
26,79,1,1,0.5288310884699563
26,79,3,0,0.5216872357763214
26,80,0,3,0.5762878580999342
26,80,1,0,0.5358757680575623
26,80,3,1,0.5065840080311861
26,80,2,2,0.4454806779308282
26,81,0,0,0.5754778230592043
26,81,1,1,0.5365420260665237
26,81,3,2,0.506968356920071
26,81,2,3,0.4461537961264812
26,82,2,2,0.5693099206975931
26,82,1,0,0.5002541070433574
26,82,0,3,0.5002331582533797
26,82,3,1,0.44766213029639734
26,83,2,0,0.5692571361934503
26,83,1,1,0.5002605523710266
26,83,0,2,0.5002475247524752
26,83,3,3,0.4476189023330867
26,84,0,3,0.5718505869591108
26,84,1,1,0.5583106897105381
26,84,2,2,0.5269902066109269
26,84,3,0,0.5095266090497564
26,85,0,0,0.5450310932588559
26,85,1,2,0.5321546471466073
26,85,3,3,0.5048224624837528
26,85,2,1,0.457561781224649
26,86,2,0,0.5851051479072227
26,86,0,1,0.5436362026984687
26,86,3,2,0.5026923924420206
26,86,1,3,0.4329059522271198
26,87,2,0,0.5851051479072227
26,87,0,2,0.5445525068858101
26,87,3,1,0.501971115826801
26,87,1,3,0.4329059522271198
26,88,0,3,0.5469598986546425
26,88,3,2,0.5211714318786896
26,88,1,0,0.5197646437079306
26,88,2,1,0.3909541656491873
26,89,2,3,0.5587930078652853
26,89,0,0,0.5317000789552496
26,89,3,1,0.4834130808701687
26,89,1,2,0.43068643169906146
26,90,0,1,0.5458384628325527
26,90,1,3,0.5321896226274877
26,90,3,0,0.5032137632895414
26,90,2,2,0.4575805804828284
26,91,0,0,0.5701064833140305
26,91,2,1,0.5696802384545833
26,91,1,2,0.5281027849625038
26,91,3,3,0.5229096485824016
26,92,2,3,0.5709491409974502
26,92,0,2,0.5701064833140305
26,92,1,1,0.5288310884699563
26,92,3,0,0.5216872357763214
26,93,2,1,0.5693099206975931
26,93,1,2,0.5002605523710266
26,93,0,0,0.5002541070433574
26,93,3,3,0.4476189023330867
26,94,2,1,0.5693099206975931
26,94,1,0,0.5002541070433574
26,94,0,2,0.5002475247524752
26,94,3,3,0.4476189023330867
26,95,0,0,0.5718905694271534
26,95,1,2,0.5590044027345967
26,95,2,3,0.5269902066109269
26,95,3,1,0.5094833337781217
26,96,2,1,0.5571879006271439
26,96,0,3,0.5324665779009887
26,96,3,2,0.4829945539014192
26,96,1,0,0.43073864854666377
26,97,0,3,0.5762878580999342
26,97,1,2,0.53594242766472
26,97,3,0,0.5056979141639055
26,97,2,1,0.4454100749798038
26,98,3,2,0.5532504243020986
26,98,1,3,0.5469723138116921
26,98,0,0,0.5215307333706632
26,98,2,1,0.4475343840842658
26,99,2,0,0.5563107719990311
26,99,0,2,0.5324665779009887
26,99,3,1,0.4825764642649254
26,99,1,3,0.4311463096322308
26,100,2,0,0.5563107719990311
26,100,0,1,0.5317407472304967
26,100,3,2,0.48337698346168645
26,100,1,3,0.4311463096322308
26,101,2,1,0.557111837779854
26,101,0,2,0.5324665779009887
26,101,3,0,0.482612191040446
26,101,1,3,0.4311463096322308
26,102,0,3,0.5694968135626584
26,102,2,2,0.5676655490794223
26,102,1,0,0.528015052409198
26,102,3,1,0.522564726621711
26,103,2,3,0.5709491409974502
26,103,0,0,0.5701064833140305
26,103,1,1,0.528015052409198
26,103,3,2,0.522564726621711
26,104,0,3,0.5762878580999342
26,104,1,1,0.5359205460593066
26,104,3,0,0.5056979141639055
26,104,2,2,0.4454806779308282
26,105,0,2,0.5762481502927362
26,105,1,3,0.5366089097671121
26,105,3,0,0.5056979141639055
26,105,2,1,0.4454100749798038
26,106,0,1,0.5762081485765697
26,106,1,2,0.5365869537706167
26,106,3,0,0.5056979141639055
26,106,2,3,0.4461537961264812
26,107,2,3,0.5798436834196775
26,107,0,2,0.5737491246553823
26,107,1,0,0.5271327767764447
26,107,3,1,0.4405776180837766
26,108,2,0,0.5781503004519838
26,108,0,2,0.5752255251398802
26,108,1,1,0.5271327767764447
26,108,3,3,0.44066505502253783
26,109,0,2,0.5762481502927362
26,109,1,1,0.5359205460593066
26,109,3,0,0.5056979141639055
26,109,2,3,0.4461537961264812
26,110,0,1,0.5458384628325527
26,110,1,2,0.5315274743241034
26,110,3,0,0.5032137632895414
26,110,2,3,0.4575989579594482
26,111,2,2,0.5579900211357888
26,111,0,3,0.5324665779009887
26,111,3,0,0.482612191040446
26,111,1,1,0.43068643169906146
26,112,0,0,0.5769793553571051
26,112,1,3,0.5414172262807498
26,112,3,2,0.5151196941605001
26,112,2,1,0.4660382934378548
26,113,2,1,0.5853303815843862
26,113,0,2,0.5445525068858101
26,113,3,0,0.5016891941544476
26,113,1,3,0.4329059522271198
26,114,2,3,0.5693623057826683
26,114,1,0,0.5002541070433574
26,114,0,2,0.5002405423135797
26,114,3,1,0.44766213029639734
26,115,2,3,0.5587930078652853
26,115,0,2,0.5324263303738789
26,115,3,0,0.482612191040446
26,115,1,1,0.43068643169906146
26,116,3,0,0.3417686148272703
26,116,2,2,0.0029498525073746312
26,116,1,1,0.0024968789013732834
27,28,3,2,0.5420287098969213
27,28,1,1,0.5080961362480242
27,28,2,0,0.47291574585803536
27,28,0,3,0.42832168624636424
27,29,2,3,0.5781637026523058
27,29,3,2,0.5625586587297755
27,29,0,0,0.5581319664795379
27,29,1,1,0.4449114057526908
27,30,3,0,0.5626428365395283
27,30,0,2,0.5334141557459229
27,30,2,1,0.4697171053049909
27,30,1,3,0.41742295466113494
27,31,3,2,0.5650958871347204
27,31,1,1,0.5082072368657603
27,31,0,0,0.49260627962053016
27,31,2,3,0.45519136250100717
27,32,2,0,0.570669363487043
27,32,0,1,0.5695928486626161
27,32,3,2,0.543954038735251
27,32,1,3,0.48785417950459026
27,33,2,2,0.5583790624496363
27,33,0,1,0.5276221332825106
27,33,3,0,0.48964075725370515
27,33,1,3,0.44150044895992174
27,34,0,2,0.5604940906923959
27,34,3,3,0.5412916660883363
27,34,2,0,0.5342980379200851
27,34,1,1,0.44811565045673685
27,35,0,1,0.5552351606475663
27,35,3,3,0.5544519078060419
27,35,1,0,0.5480549662702225
27,35,2,2,0.4699906832191369
27,36,2,3,0.5474973315396227
27,36,3,1,0.5430514243031126
27,36,1,0,0.5079508147936531
27,36,0,2,0.44479193182782406
27,37,1,3,0.5434502957126391
27,37,2,0,0.5333529643983597
27,37,3,2,0.44304255488988414
27,37,0,1,0.37962048708895385
27,38,3,3,0.5576962337726442
27,38,2,2,0.5078915808018405
27,38,1,1,0.4481867657520921
27,38,0,0,0.43743171425040167
27,39,2,3,0.5600441787941788
27,39,1,1,0.5469655273585939
27,39,0,0,0.517317079867117
27,39,3,2,0.4614135916788023
27,40,3,0,0.5629457021481069
27,40,1,1,0.5579564675234885
27,40,2,3,0.5078388647903427
27,40,0,2,0.40393429803575437
27,41,3,2,0.5576962337726442
27,41,2,0,0.5066718564247394
27,41,1,1,0.44826295511000064
27,41,0,3,0.4410493223106099
27,42,3,2,0.5665234374454866
27,42,0,0,0.5562044717876946
27,42,1,3,0.5479963780807794
27,42,2,1,0.4589363803075187
27,43,2,0,0.5474793229406532
27,43,0,3,0.5438368163150632
27,43,1,1,0.5079508147936531
27,43,3,2,0.4588616577611833
27,44,3,1,0.5629611579733644
27,44,1,0,0.5579448340230623
27,44,2,2,0.5078388647903427
27,44,0,3,0.40393429803575437
27,45,0,0,0.5527544390535278
27,45,1,3,0.5397073116526586
27,45,2,1,0.5349815216006117
27,45,3,2,0.527776661881923
27,46,2,3,0.5781637026523058
27,46,3,1,0.5625322421044708
27,46,0,2,0.5595980595980596
27,46,1,0,0.4445157202445808
27,47,1,0,0.5552673599386472
27,47,0,1,0.551308772065755
27,47,2,2,0.5166057524233275
27,47,3,3,0.5024692730529307
27,48,3,1,0.5421758977588496
27,48,1,0,0.5081120384621848
27,48,2,2,0.4735084245754154
27,48,0,3,0.42832168624636424
27,49,2,2,0.5672991429657149
27,49,3,1,0.5508771732629703
27,49,0,0,0.5027447543045566
27,49,1,3,0.442174046160105
27,50,1,2,0.5152194276371844
27,50,3,3,0.5129900609110005
27,50,2,0,0.49965577399998434
27,50,0,1,0.3718452774315518
27,51,3,0,0.5590753740706064
27,51,1,2,0.5469636070421591
27,51,2,1,0.4942195068704657
27,51,0,3,0.39335245710222616
27,52,2,0,0.551473040578099
27,52,1,3,0.5207691341819652
27,52,3,1,0.5015800778884704
27,52,0,2,0.3919861885509429
27,53,0,0,0.5562372210041975
27,53,3,1,0.5540560508553738
27,53,2,2,0.4960580632620721
27,53,1,3,0.4404666593340819
27,54,3,0,0.5665018455324187
27,54,0,3,0.5564104136312716
27,54,1,1,0.5479963780807794
27,54,2,2,0.4588462499871592
27,55,3,1,0.5650688800631987
27,55,1,0,0.5082387188174406
27,55,0,2,0.4937917573755724
27,55,2,3,0.45519136250100717
27,56,1,3,0.5581304347826087
27,56,3,1,0.5391338289838271
27,56,0,2,0.5161226592531758
27,56,2,0,0.4706214745603276
27,57,0,0,0.5974258061636073
27,57,1,3,0.5501401446471235
27,57,2,1,0.5339525425539423
27,57,3,2,0.5088234808094738
27,58,3,0,0.5626428365395283
27,58,0,3,0.5344054045736739
27,58,2,2,0.46970088157422857
27,58,1,1,0.4177635428536232
27,59,0,0,0.5554397120099367
27,59,1,1,0.5534977814040304
27,59,2,2,0.5533496696500055
27,59,3,3,0.48307090743687964
27,60,0,3,0.5734716094777853
27,60,2,0,0.5687247319765496
27,60,3,2,0.5557136750262123
27,60,1,1,0.4630067992948879
27,61,3,1,0.5585301910965328
27,61,2,0,0.5241784412437198
27,61,0,3,0.5072213042624283
27,61,1,2,0.48802483332648844
27,62,0,1,0.578784737173748
27,62,2,0,0.5311701610132301
27,62,1,3,0.5254796140908586
27,62,3,2,0.5135445314522845
27,63,2,3,0.5516361993068282
27,63,1,1,0.5202807089743569
27,63,3,2,0.5006014791585666
27,63,0,0,0.3893066953162503
27,64,0,3,0.5746513047232021
27,64,3,1,0.5658841888184579
27,64,1,2,0.4920566613425466
27,64,2,0,0.45004504955450997
27,65,0,2,0.5565057206897837
27,65,3,0,0.5540127423545065
27,65,1,3,0.5480349125151622
27,65,2,1,0.46837348258518324
27,66,0,2,0.5803044352897658
27,66,2,0,0.5311701610132301
27,66,1,3,0.5254796140908586
27,66,3,1,0.5125370766365455
27,67,0,0,0.5610640693285321
27,67,3,1,0.5453276675673387
27,67,1,2,0.5336844374634266
27,67,2,3,0.4347289347814135
27,68,2,1,0.5781342379748071
27,68,0,0,0.5743312038780715
27,68,3,2,0.541740331265858
27,68,1,3,0.5368891904625714
27,69,0,0,0.5731454300074954
27,69,3,1,0.5658841888184579
27,69,1,3,0.4920983349114339
27,69,2,2,0.4498752274065287
27,70,2,2,0.5680650088802336
27,70,3,3,0.5586150728396787
27,70,0,0,0.5360838193656137
27,70,1,1,0.534064763173229
27,71,0,1,0.5484199796126402
27,71,3,0,0.5002406975386184
27,71,2,2,0.4942195068704657
27,71,1,3,0.49405528871226545
27,72,3,0,0.5585301910965328
27,72,2,3,0.5254690286377832
27,72,0,2,0.5048183306779961
27,72,1,1,0.4884069643410923
27,73,0,0,0.5799687550256163
27,73,3,1,0.5535796818812071
27,73,2,2,0.4948122877826895
27,73,1,3,0.4610839362783048
27,74,2,3,0.5673267454723075
27,74,3,1,0.5508771732629703
27,74,0,0,0.5027447543045566
27,74,1,2,0.44237571197770265
27,75,0,0,0.5461134259691781
27,75,3,1,0.5002428321699112
27,75,2,2,0.4942195068704657
27,75,1,3,0.49405528871226545
27,76,0,0,0.5550347284892523
27,76,3,2,0.5539064805835476
27,76,1,3,0.5480349125151622
27,76,2,1,0.46891944142833697
27,77,0,2,0.5742320972890567
27,77,3,0,0.5658841888184579
27,77,1,3,0.4920983349114339
27,77,2,1,0.45004504955450997
27,78,3,3,0.5576962337726442
27,78,2,0,0.5066718564247394
27,78,1,2,0.4478778790679312
27,78,0,1,0.43743171425040167
27,79,3,1,0.5576526872209154
27,79,2,0,0.5066718564247394
27,79,1,2,0.44866124347412323
27,79,0,3,0.4410493223106099
27,80,0,0,0.5550347284892523
27,80,3,3,0.5544519078060419
27,80,1,2,0.5480394176308749
27,80,2,1,0.46891944142833697
27,81,0,1,0.5561038690785856
27,81,3,0,0.5540127423545065
27,81,1,3,0.5480349125151622
27,81,2,2,0.46945092875584876
27,82,2,0,0.5781025447870081
27,82,0,2,0.5745215210762794
27,82,3,1,0.541740331265858
27,82,1,3,0.5368891904625714
27,83,2,1,0.5781342379748071
27,83,0,0,0.5743312038780715
27,83,3,3,0.5427810120338203
27,83,1,2,0.5370065280134771
27,84,0,3,0.5540390463490182
27,84,1,2,0.5397073116526586
27,84,2,1,0.5349815216006117
27,84,3,0,0.5267463906212492
27,85,0,2,0.5573093446122308
27,85,3,3,0.5551008363554472
27,85,2,0,0.49592592106041
27,85,1,1,0.4407468728765707
27,86,2,2,0.5516361993068282
27,86,1,3,0.5207691341819652
27,86,3,1,0.5005767267308701
27,86,0,0,0.3893066953162503
27,87,2,1,0.5515447051693431
27,87,1,3,0.5207691341819652
27,87,3,2,0.5016047152172767
27,87,0,0,0.3893066953162503
27,88,1,0,0.5414417710578749
27,88,2,2,0.5346765565433139
27,88,3,3,0.44300377576929656
27,88,0,1,0.38038253746284284
27,89,0,2,0.5730555979887388
27,89,2,0,0.5687247319765496
27,89,3,1,0.5551786778689223
27,89,1,3,0.4626218878277637
27,90,0,3,0.5577111060982028
27,90,3,0,0.5540966194285537
27,90,2,1,0.4960580632620721
27,90,1,2,0.44060706518094106
27,91,3,2,0.5575651669803566
27,91,2,3,0.507965922743656
27,91,1,1,0.4481867657520921
27,91,0,0,0.43743171425040167
27,92,3,1,0.5576526872209154
27,92,2,0,0.5066718564247394
27,92,1,3,0.4482754753209931
27,92,0,2,0.43743171425040167
27,93,2,2,0.5781342379748071
27,93,0,1,0.5754587896988085
27,93,3,3,0.5427810120338203
27,93,1,0,0.5370646028672855
27,94,2,0,0.5781025447870081
27,94,0,1,0.5745215210762794
27,94,3,3,0.5427810120338203
27,94,1,2,0.5370065280134771
27,95,0,0,0.5527544390535278
27,95,1,3,0.5397073116526586
27,95,2,2,0.5349498359641159
27,95,3,1,0.5272612812988374
27,96,0,0,0.5728475825250019
27,96,2,3,0.5689042524762291
27,96,3,2,0.5551513854712742
27,96,1,1,0.4628790645794826
27,97,0,2,0.5556360068887195
27,97,3,3,0.5544519078060419
27,97,1,1,0.5480436748764599
27,97,2,0,0.46784325764334295
27,98,3,1,0.5590866027515242
27,98,2,3,0.5254690286377832
27,98,0,2,0.5048183306779961
27,98,1,0,0.4880502331059862
27,99,0,3,0.5734716094777853
27,99,2,2,0.5689042524762291
27,99,3,1,0.5551239053195001
27,99,1,0,0.46313396710871424
27,100,0,3,0.5734716094777853
27,100,2,1,0.568769956795364
27,100,3,2,0.5557136750262123
27,100,1,0,0.46313396710871424
27,101,0,3,0.5734716094777853
27,101,2,2,0.5689042524762291
27,101,3,0,0.5545894698614889
27,101,1,1,0.4630067992948879
27,102,3,0,0.5575211941520076
27,102,2,1,0.5067474826734187
27,102,1,2,0.44866124347412323
27,102,0,3,0.4410493223106099
27,103,3,1,0.5575211941520076
27,103,2,2,0.5067474826734187
27,103,1,3,0.4482754753209931
27,103,0,0,0.43743171425040167
27,104,0,1,0.5554355870029335
27,104,3,3,0.5544519078060419
27,104,1,2,0.5480394176308749
27,104,2,0,0.46784325764334295
27,105,0,3,0.5567066375904411
27,105,3,2,0.5544876744876744
27,105,1,1,0.5480436748764599
27,105,2,0,0.46784325764334295
27,106,0,2,0.5565057206897837
27,106,3,1,0.5539422739422739
27,106,1,3,0.5480349125151622
27,106,2,0,0.46784325764334295
27,107,0,3,0.6091616222294102
27,107,2,2,0.5563750256915238
27,107,1,0,0.5430905695611578
27,107,3,1,0.4809283620673561
27,108,0,0,0.6077572458374976
27,108,2,2,0.5583068711573542
27,108,1,1,0.5430905695611578
27,108,3,3,0.4812766977055465
27,109,0,1,0.5554355870029335
27,109,3,2,0.5539064805835476
27,109,1,3,0.5480349125151622
27,109,2,0,0.46784325764334295
27,110,0,2,0.5566379856702437
27,110,3,0,0.5540966194285537
27,110,2,1,0.4960580632620721
27,110,1,3,0.4404666593340819
27,111,0,1,0.5730555979887388
27,111,2,3,0.5689042524762291
27,111,3,0,0.5545894698614889
27,111,1,2,0.4627507613097667
27,112,3,1,0.5626175118933026
27,112,0,3,0.5344054045736739
27,112,2,2,0.46970088157422857
27,112,1,0,0.4175862410751211
27,113,2,0,0.551473040578099
27,113,1,3,0.5207691341819652
27,113,3,2,0.5016047152172767
27,113,0,1,0.39112297298487614
27,114,2,0,0.5781025447870081
27,114,0,3,0.5756496290136469
27,114,3,1,0.541740331265858
27,114,1,2,0.5369480575842871
27,115,0,1,0.5730555979887388
27,115,2,2,0.56885971786159
27,115,3,0,0.5545894698614889
27,115,1,3,0.4626218878277637
27,116,3,0,0.35356476297125794
27,116,0,1,0.004246284501061571
27,116,2,2,0.002304147465437788
28,29,3,1,0.5619620090220178
28,29,0,2,0.52238905305753
28,29,1,0,0.503365746788027
28,29,2,3,0.44193549931878967
28,30,3,1,0.5597531425109799
28,30,1,3,0.5515512923276579
28,30,0,0,0.4949350857509216
28,30,2,2,0.47190723406392726
28,31,1,0,0.5479744857010096
28,31,2,1,0.5445585717779409
28,31,3,3,0.5373644347756023
28,31,0,2,0.4585820154833587
28,32,2,0,0.5778175646692404
28,32,0,1,0.5517039747704973
28,32,1,2,0.46152885980903297
28,32,3,3,0.43420312578761516
28,33,2,2,0.556371482785588
28,33,0,3,0.5316832384351718
28,33,3,0,0.48639907635229557
28,33,1,1,0.4781601799754496
28,34,1,2,0.5490445209112974
28,34,2,3,0.5246942559299139
28,34,3,0,0.492805437391573
28,34,0,1,0.46017112059514886
28,35,1,3,0.5533065285577184
28,35,3,0,0.5367132622015338
28,35,0,2,0.4909090909090909
28,35,2,1,0.4850121629630825
28,36,3,1,0.5671031261373625
28,36,1,0,0.5669757427740338
28,36,2,3,0.5457339888304148
28,36,0,2,0.49103534459114595
28,37,3,0,0.5534361186433172
28,37,2,3,0.5466697440040006
28,37,0,2,0.4555076292236723
28,37,1,1,0.3418974652779013
28,38,2,3,0.5352165755682804
28,38,3,1,0.5348814582668144
28,38,0,2,0.4762761686020749
28,38,1,0,0.39376310225914823
28,39,2,1,0.5710596633963468
28,39,0,0,0.5363851615319818
28,39,3,3,0.4895907464491382
28,39,1,2,0.4777024978332792
28,40,3,0,0.5675795363269595
28,40,0,1,0.553998776093017
28,40,1,3,0.5100724406552705
28,40,2,2,0.42741759027032084
28,41,2,2,0.5352165755682804
28,41,3,1,0.5341716193235153
28,41,0,0,0.4753793834789922
28,41,1,3,0.39264326275183364
28,42,2,1,0.5870043255867502
28,42,0,2,0.5443322261731466
28,42,1,0,0.5019775120159806
28,42,3,3,0.4720933677292946
28,43,3,3,0.5678483008434284
28,43,1,1,0.5669757427740338
28,43,2,0,0.5456605932576357
28,43,0,2,0.49103534459114595
28,44,3,1,0.5676821154796323
28,44,0,0,0.553448924548401
28,44,1,2,0.5100724406552705
28,44,2,3,0.42741759027032084
28,45,2,2,0.5698047339475644
28,45,1,0,0.5534485748973811
28,45,3,1,0.4934949823581495
28,45,0,3,0.4643549210563875
28,46,3,0,0.5618562585994024
28,46,0,1,0.5223920937283335
28,46,1,2,0.5048862073493534
28,46,2,3,0.44193549931878967
28,47,2,1,0.5855440717545455
28,47,3,3,0.546867699237047
28,47,0,2,0.49070861594555726
28,47,1,0,0.4485424648370313
28,48,2,1,0.5372142238898632
28,48,3,3,0.521594684385382
28,48,0,2,0.517546784868302
28,48,1,0,0.5138812009019049
28,49,2,2,0.5734496980678534
28,49,3,1,0.5576036461617122
28,49,0,3,0.509316588479903
28,49,1,0,0.45155595466535137
28,50,2,2,0.5577063255152808
28,50,1,3,0.5504949369200939
28,50,0,0,0.48169823572646575
28,50,3,1,0.4016158016225686
28,51,2,1,0.5506690494781883
28,51,3,0,0.5243687198179466
28,51,1,2,0.45848924352703446
28,51,0,3,0.3819436840560794
28,52,1,3,0.5531754266243292
28,52,3,0,0.526829441194082
28,52,2,1,0.5045327605197931
28,52,0,2,0.46866112971883417
28,53,1,3,0.5490077842973283
28,53,2,2,0.5321624465092087
28,53,3,1,0.51886787335296
28,53,0,0,0.47721058493004875
28,54,2,2,0.5870686666759987
28,54,0,0,0.5443208395802099
28,54,1,3,0.5024822849699201
28,54,3,1,0.4720933677292946
28,55,1,2,0.5484724731013901
28,55,2,0,0.5438255570317199
28,55,3,3,0.5373644347756023
28,55,0,1,0.458600964491191
28,56,3,3,0.5234907927647819
28,56,2,2,0.4909347776611981
28,56,0,0,0.48140566011536057
28,56,1,1,0.4430107662174801
28,57,1,3,0.5590568971992447
28,57,2,0,0.5354994716735756
28,57,3,2,0.5241064538062632
28,57,0,1,0.4794004196329586
28,58,3,2,0.559835032902445
28,58,1,1,0.5510402802471402
28,58,0,0,0.4949350857509216
28,58,2,3,0.47197807960941013
28,59,2,1,0.5596374964020445
28,59,0,3,0.5586861992948299
28,59,1,0,0.49715781529143144
28,59,3,2,0.4723216843940776
28,60,1,3,0.5426351596011364
28,60,2,2,0.5422464664079456
28,60,3,0,0.5250469486603647
28,60,0,1,0.4732218269865312
28,61,3,2,0.5506093054299718
28,61,2,1,0.5483963986852343
28,61,1,0,0.4930760589010826
28,61,0,3,0.4476572850465718
28,62,3,3,0.558956655351484
28,62,1,0,0.5122206200432589
28,62,2,1,0.5036928668694917
28,62,0,2,0.462247981850685
28,63,1,1,0.5526154531780959
28,63,3,3,0.528529239473213
28,63,2,2,0.5043197141925638
28,63,0,0,0.46858996207704423
28,64,3,0,0.5580849618585467
28,64,1,3,0.509581601266393
28,64,2,1,0.5025344977878653
28,64,0,2,0.4650321357259266
28,65,1,0,0.5528376372463213
28,65,3,3,0.537776531534646
28,65,0,1,0.48995692234601906
28,65,2,2,0.48441071484837434
28,66,3,3,0.558956655351484
28,66,1,0,0.5122206200432589
28,66,2,2,0.504369960178941
28,66,0,1,0.4622800890592359
28,67,2,3,0.5844476902206025
28,67,3,0,0.5687345562667172
28,67,0,2,0.4863870286240565
28,67,1,1,0.46001301618625745
28,68,0,1,0.5664555572335774
28,68,2,0,0.5609915868302698
28,68,3,2,0.5218575935124511
28,68,1,3,0.512277153445663
28,69,3,2,0.5580654474986175
28,69,1,0,0.5080408966974134
28,69,2,1,0.5025344977878653
